ID;name;number_species;number_reactions;number_SORs;number_SOR_O;number_SOR_DO_only;number_DO;number_Os;max_MRC;comp2;comp3;comp4;comp5;comp6;timer_MRC;reaction_orders;Timer_ERC;Timer_LP;Timer_LP_DO1;number_constr;time_complete
BIOMD0000000571.xml;Nishio2008 - Design of the phosphotransferase system for enhanced glucose uptake in E. coli.;76;139;50000;9633;40367;5228;1024;16;6359;0;0;0;0;timeout;[27, 81, 31, 0, 0, 0, 0, 0, 0];0;26,49500012;43,6960001;;394,9203873
BIOMD0000000572.xml;Costa2014 - Computational Model of L. lactis Metabolism;26;29;2;2;0;50000;451;0;0;0;0;0;0;0;[0, 11, 17, 1, 0, 0, 0, 0, 0];0;0,021999836;17,06400013;;38,35310626
BIOMD0000000573.xml;Aguilera 2014 - HIV latency. Interaction between HIV proteins and immune response;2;7;2;1;1;1;1;2;1;0;0;0;0;0,006994963;[2, 3, 2, 0, 0, 0, 0, 0, 0];0;0,013999939;0,013000011;;0,049701929
BIOMD0000000574.xml;Lai2014 - Hemiconcerted MWC model of intact calmodulin with two targets;195;1152;14;9;5;42;16;3;5;0;0;0;0;0,239010096;[0, 640, 512, 0, 0, 0, 0, 0, 0];43,078125;0,213999987;0,29399991;;48,48603654
BIOMD0000000575.xml;Sass2009 - Approach to an α-synuclein-based BST model of Parkinson's disease;76;58;2;2;0;50000;0;0;0;0;0;0;0;0;[0, 16, 38, 4, 0, 0, 0, 0, 0];0;0,019000053;55,58699989;;103,2548079
BIOMD0000000576.xml;Kolodkin2013 - Nuclear receptor-mediated cortisol signalling network;42;71;1;1;0;1024;1024;0;0;0;0;0;0;0;[0, 55, 16, 0, 0, 0, 0, 0, 0];0;0,021000147;0,048000097;;0,951052189
BIOMD0000000577.xml;Zhou2015 - Circadian clock with immune regulator NPR1;32;65;4;1;3;4;1;2;3;0;0;0;0;0,026413918;[27, 36, 2, 0, 0, 0, 0, 0, 0];0;0,020000219;0,019000053;;0,110944986
BIOMD0000000578.xml;Invergo2014 - Phototransduction cascade in mouse rod cells;76;132;50000;14;49986;50000;12;27;1186;5885;0;0;0;timeout;[2, 101, 29, 0, 0, 0, 0, 0, 0];0,0625;9,494999886;17,20700002;;338,934927
BIOMD0000000579.xml;Sengupta2015 - Knowledge base model of human energy pool network (HEPNet);240;189;480;216;264;14423;0;14;264;0;0;0;0;2,145062685;[0, 89, 90, 8, 1, 0, 1, 0, 0];0,03125;0,052999973;247,2650001;;400,5800955
BIOMD0000000580.xml;Sonntag2012 - mTOR model - IRS dependent regulation of AMPK by insulin;39;26;4096;4096;0;50000;50000;0;0;0;0;0;0;0,056023598;[0, 26, 0, 0, 0, 0, 0, 0, 0];0;0,086000204;22,33400011;;48,83933091
BIOMD0000000581.xml;DallePezze2012 - TSC-independent mTORC2 regulation;28;32;6;6;0;29696;6912;0;0;0;0;0;0;0;[0, 14, 18, 0, 0, 0, 0, 0, 0];0,015625;0,019000053;2,460000038;;15,36013746
BIOMD0000000582.xml;DallePezze2014 -  Cellular senescene-induced mitochondrial dysfunction;40;41;32;32;0;50000;50000;0;0;0;0;0;0;0,000999928;[13, 28, 0, 0, 0, 0, 0, 0, 0];0;0,019000053;20,53699994;;55,7468946
BIOMD0000000583.xml;Leber2015 - Mucosal immunity and gut microbiome interaction during C. difficile infection;23;32;4;4;0;16;12;0;0;0;0;0;0;0;[0, 30, 2, 0, 0, 0, 0, 0, 0];0;0,014999866;0,016000032;;0,068569899
BIOMD0000000584.xml;Mandlik2015 - Tristable genetic circuit of Leishmania;35;14;2;2;0;50000;42744;0;0;0;0;0;0;0;[6, 7, 1, 0, 0, 0, 0, 0, 0];0;0,015000105;30,21299982;;48,34612513
BIOMD0000000585.xml;Rateitschak2012 - Interferon-gamma (IFNγ) induced STAT1 signalling (PC_IFNg100);;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000586.xml;Karapetyan2016 - Genetic oscillatory network - Activator Titration Circuit (ATC);10;23;4;2;2;4;2;2;2;0;0;0;0;0,015766859;[1, 18, 4, 0, 0, 0, 0, 0, 0];0;0,023999929;0,018000126;;0,086782455
BIOMD0000000587.xml;Karapetyan2016 - Genetic oscillatory network - Repressor Titration Circuit (RTC);10;23;3;2;1;3;2;2;1;0;0;0;0;0,007749319;[1, 18, 4, 0, 0, 0, 0, 0, 0];0;0,018000126;0,018000126;;0,073237419
BIOMD0000000588.xml;Benson2013 - Identification of key drug targets in nerve growth factor pathway;76;165;741;183;558;10869;21;4;558;0;0;0;0;4,658802032;[0, 105, 60, 0, 0, 0, 0, 0, 0];0;0,061000109;34,86300015;;134,2772262
BIOMD0000000589.xml;Valero2016 - Ascorbate-Glutathione cycle in chloroplasts under light/dark conditions;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000590.xml;Hermansen2015 - denovo biosynthesis of pyrimidines in yeast;9;36;1;1;0;1;1;0;0;0;0;0;0;0;[9, 27, 0, 0, 0, 0, 0, 0, 0];0;0,018000126;0,016000032;;0,05896759
BIOMD0000000591.xml;Boehm2014 - isoform-specific dimerization of pSTAT5A and pSTAT5B;8;9;5;4;1;5;4;2;1;0;0;0;0;0,008000612;[0, 8, 1, 0, 0, 0, 0, 0, 0];0;0,019999981;0,013999939;;0,063582182
BIOMD0000000592.xml;Martinez-Sanchez2015 - T CD4+ lymphocyte transcriptional regulatory network;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000593.xml;Martinez-Sanchez2015 - T CD4+ lymphocyte transcriptional-signaling regulatory network;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000594.xml;Capuani2015 - Binding of Cbl and Gbr2 to EGFR (Multisite Phosphorylation Model - MPM);33;120;11;6;5;304;128;3;4;1;0;0;0;0,041041136;[0, 88, 32, 0, 0, 0, 0, 0, 0];0,0625;0,052000046;0,039999962;;0,693940401
BIOMD0000000595.xml;Capuani2015 - Binding of Cbl and Grb2 to EGFR (Early Activation Model - EAM);218;1622;34;10;24;4352;1024;5;15;8;1;0;0;1,749085426;[0, 1269, 353, 0, 0, 0, 0, 0, 0];122,703125;0,544999838;12,1960001;;214,1660545
BIOMD0000000596.xml;Philipson2015 - Innate immune response modulated by NLRX1;15;36;1;1;0;1;1;0;0;0;0;0;0;0;[19, 17, 0, 0, 0, 0, 0, 0, 0];0;0,010000229;0,018000126;;0,044389486
BIOMD0000000597.xml;Flis2015 - Plant clock gene circuit (P2011.1.2 PLM_71 ver 1);28;57;4;1;3;4;1;2;3;0;0;0;0;0,024420023;[23, 32, 2, 0, 0, 0, 0, 0, 0];0;0,019999981;0,017000198;;0,100985527
BIOMD0000000598.xml;Flis2015 - Plant clock gene circuit (P2011.2.1 PLM_71 ver 2);28;57;4;1;3;4;1;2;3;0;0;0;0;0,023462772;[23, 32, 2, 0, 0, 0, 0, 0, 0];0;0,019000053;0,01699996;;0,099898338
BIOMD0000000599.xml;Coggins2014 - CXCL12 dependent recruitment of beta arrestin;30;51;64;13;51;187;23;5;33;18;0;0;0;0,347025871;[0, 37, 14, 0, 0, 0, 0, 0, 0];0;0,028000116;0,028999805;;0,572479725
BIOMD0000000600.xml;Cellière2011 - Plasticity of TGF-β Signalling;18;29;5;4;1;20;12;2;1;0;0;0;0;0,006706953;[2, 23, 4, 0, 0, 0, 0, 0, 0];0;0,015999794;0,016000032;;0,077697992
BIOMD0000000601.xml;Rosas2015 - Caffeine-induced luminal SR calcium changes;5;3;1;1;0;32;22;0;0;0;0;0;0;0;[0, 0, 2, 1, 0, 0, 0, 0, 0];0;0,006999969;0,021000147;;0,044039488
BIOMD0000000602.xml;Stavrum2013 - Tryptophan Metabolism in Liver;56;44;2;2;0;50000;0;0;0;0;0;0;0;0;[0, 10, 23, 10, 1, 0, 0, 0, 0];0;0,016000032;47,77999997;;84,12445951
BIOMD0000000603.xml;PetelenzKuehn_osmoadaptation_WT;29;81;2;2;0;2;2;0;0;0;0;0;0;0,001001596;[24, 57, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,015000105;;0,090245962
BIOMD0000000604.xml;PetelenzKuehn_osmoadaptation_pfk2627D;29;77;2;2;0;4;4;0;0;0;0;0;0;0;[24, 53, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,013999939;;0,081189156
BIOMD0000000605.xml;PetelenzKuehn_osmoadaptation_HOG1att;29;81;2;2;0;2;2;0;0;0;0;0;0;0,000999689;[24, 57, 0, 0, 0, 0, 0, 0, 0];0,03125;0,015999794;0,016000032;;0,08624649
BIOMD0000000606.xml;PetelenzKuehn_osmoadaptation_hog1D;29;77;2;2;0;2;2;0;0;0;0;0;0;0;[24, 53, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,019000053;;0,079800844
BIOMD0000000607.xml;PetelenzKuehn_osmoadaptation_fps1D1;29;81;2;2;0;2;2;0;0;0;0;0;0;0;[24, 57, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,014999866;;0,087339401
BIOMD0000000608.xml;Palsson2013 - Fully-integrated immune response model (FIRM);52;140;216;0;216;648;0;28;48;168;0;0;0;21,97138834;[11, 77, 33, 15, 0, 4, 0, 0, 0];0,046875;0,029999971;0,055000067;;24,321455
BIOMD0000000609.xml;Reddyhoff2015 - Acetaminophen metabolism and toxicity;5;10;1;1;0;2;2;0;0;0;0;0;0;0;[2, 6, 2, 0, 0, 0, 0, 0, 0];0;0,00999999;0,013999939;;0,039236307
BIOMD0000000610.xml;PetelenzKuehn_osmoadaptation_gpd1D;29;81;2;2;0;2;2;0;0;0;0;0;0;0;[24, 57, 0, 0, 0, 0, 0, 0, 0];0;0,021000147;0,014999866;;0,091293335
BIOMD0000000611.xml;Nayak2015 - Blood Coagulation Network - Predicting the Effects of Various Therapies on Biomarkers;66;87;168;57;111;50000;0;6;81;30;0;0;0;0,733292341;[0, 44, 43, 0, 0, 0, 0, 0, 0];0,03125;0,032999992;49,44700003;;107,5659804
BIOMD0000000612.xml;Proctor2016 - Circadian rhythm of PTH and the dynamics of signaling molecules on bone remodeling;37;76;21;11;10;2064;920;11;8;2;0;0;0;0,077430964;[0, 54, 22, 0, 0, 0, 0, 0, 0];0;0,023000002;0,070000172;;2,261743307
BIOMD0000000613.xml;Peterson2010 - Integrated calcium homeostasis and bone remodelling;31;58;2;1;1;4;2;2;1;0;0;0;0;0,010732889;[23, 34, 1, 0, 0, 0, 0, 0, 0];0;0,013999939;0,015000105;;0,077404261
BIOMD0000000614.xml;Kamihira2000;1;4;1;1;0;1;1;0;0;0;0;0;0;0;[2, 2, 0, 0, 0, 0, 0, 0, 0];0;0,01699996;0,01699996;;0,041143894
BIOMD0000000615.xml;Kuznetsov2016(II) - α-syn aggregation kinetics in Parkinson's Disease;4;17;1;1;0;1;1;0;0;0;0;0;0;0;[8, 9, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,017999887;;0,051310539
BIOMD0000000616.xml;Dunster2014 - WBC Interactions (Model1);4;10;1;1;0;1;1;0;0;0;0;0;0;0;[5, 5, 0, 0, 0, 0, 0, 0, 0];0;0,017999887;0,017999887;;0,047408342
BIOMD0000000617.xml;Walsh2014 - Inhibition kinetics of DAPT on APP Cleavage;1;4;1;1;0;1;1;0;0;0;0;0;0;0;[2, 2, 0, 0, 0, 0, 0, 0, 0];0;0,01699996;0,017999887;;0,043981552
BIOMD0000000618.xml;Krohn2011 - Cerebral amyloid-β proteostasis regulated by membrane transport protein ABCC1;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000619.xml;Sluka2016  - Acetaminophen PBPK;10;13;1;1;0;4;4;0;0;0;0;0;0;0;[0, 13, 0, 0, 0, 0, 0, 0, 0];0;0,029000044;0,029000044;;0,078219414
BIOMD0000000620.xml;Palmer2014 - Effect of IL-1β-Blocking therapies in T2DM - Disease Condition;35;20;1;1;0;50000;50000;0;0;0;0;0;0;0;[9, 11, 0, 0, 0, 0, 0, 0, 0];0;0,011000156;29,20599985;;52,13935947
BIOMD0000000621.xml;Palmer2014 - Effect of IL-1β-Blocking therapies in T2DM - Healthy Condition;35;20;1;1;0;50000;50000;0;0;0;0;0;0;0;[9, 11, 0, 0, 0, 0, 0, 0, 0];0;0,008999825;28,85500002;;50,2723546
BIOMD0000000622.xml;NguyenLK2011 - Ubiquitination dynamics in Ring1B/Bmi1 system;11;19;4;2;2;8;4;2;2;0;0;0;0;0,014091253;[2, 15, 2, 0, 0, 0, 0, 0, 0];0;0,018000126;0,018000126;;0,080345154
BIOMD0000000623.xml;Orton2009 - Modelling cancerous mutations in the EGFR/ERK pathway - EGF Model;31;32;2048;2048;0;50000;50000;0;0;0;0;0;0;0,035354137;[0, 31, 1, 0, 0, 0, 0, 0, 0];0;0,039999962;13,03700018;;38,29272795
BIOMD0000000624.xml;Sluka2016 - Acetaminophen metabolism;7;5;1;1;0;32;24;0;0;0;0;0;0;0;[0, 4, 1, 0, 0, 0, 0, 0, 0];0;0,006000042;0,019000053;;0,046706438
BIOMD0000000625.xml;Leber2016 - Expanded model of Tfh-Tfr differentiation - Helicobacter pylori infection;19;38;1;1;0;1;1;0;0;0;0;0;0;0;[17, 21, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,01699996;;0,04564023
BIOMD0000000626.xml;Ray2013 - Meiotic initiation in S. cerevisiae;6;10;1;1;0;1;1;0;0;0;0;0;0;0;[6, 4, 0, 0, 0, 0, 0, 0, 0];0;0,011999846;0,016000032;;0,03625083
BIOMD0000000627.xml;Winter2017 - Brain Energy Metabolism with PPP;65;79;8;8;0;36702;0;0;0;0;0;0;0;0,001000166;[1, 42, 32, 2, 2, 0, 0, 0, 0];0;0,031000137;42,03699994;;97,56573796
BIOMD0000000628.xml;Li2012 Calcium mediated synaptic plasticity;135;587;1600;256;1344;50000;448;9;944;400;0;0;0;48,89455247;[2, 334, 251, 0, 0, 0, 0, 0, 0];5,859375;1,054000139;57,08899999;;442,1464183
BIOMD0000000629.xml;Haffez2017 - RAR interaction with synthetic analogues;5;4;3;3;0;11;8;0;0;0;0;0;0;0;[0, 2, 2, 0, 0, 0, 0, 0, 0];0;0,013000011;0,021000147;;0,051543236
BIOMD0000000630.xml;Venkatraman2011 - PLS-UPA behaviour in the presence of substrate competition_1_1_1_1;6;15;5;1;4;3;1;4;3;1;0;0;0;0,025652647;[3, 8, 4, 0, 0, 0, 0, 0, 0];0;0,023000002;0,035000086;;0,114601374
BIOMD0000000631.xml;DeCaluwe2016 - Circadian Clock;12;34;1;1;0;1;1;0;0;0;0;0;0;0;[17, 17, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,00999999;;0,052964926
BIOMD0000000632.xml;Kollarovic2016 - Cell fate decision at G1-S transition;9;14;2;1;1;4;2;2;1;0;0;0;0;0,010048866;[4, 9, 1, 0, 0, 0, 0, 0, 0];0;0,016000032;0,019000053;;0,062410831
BIOMD0000000633.xml;Bulik2016 - Regulation of hepatic glucose metabolism;50;66;27;8;19;17681;10979;2;19;0;0;0;0;0,178706408;[2, 55, 9, 0, 0, 0, 0, 0, 0];0,015625;0,023000002;28,2750001;;77,33710694
BIOMD0000000634.xml;Proctor2013 - Effect of Aβ immunisation in Alzheimer's disease (stochastic version);69;112;63;33;30;50000;0;4;30;0;0;0;0;0,208282709;[0, 50, 61, 1, 0, 0, 0, 0, 0];0,046875;0,03399992;49,47399998;;121,3780718
BIOMD0000000635.xml;Nair2015 - Interaction between neuromodulators via GPCRs - Effect on cAMP/PKA signaling (D1 Neuron);80;174;50000;116;49884;50000;38;70;126;120;11;0;0;timeout;[0, 103, 71, 0, 0, 0, 0, 0, 0];0,03125;17,59599996;31,6730001;;397,4922802
BIOMD0000000636.xml;Nair2015 - Interaction between neuromodulators via GPCRs - Effect on cAMP/PKA signaling (D2 Neuron);78;174;50000;116;49884;50000;18;94;146;136;23;0;0;timeout;[0, 103, 71, 0, 0, 0, 0, 0, 0];0,046875;16,92400002;27,71200013;;397,6324356
BIOMD0000000637.xml;Bush2016 - Simplified Carrousel model of GPCR;12;35;9;6;3;14;8;3;3;0;0;0;0;0,021711826;[0, 26, 9, 0, 0, 0, 0, 0, 0];0,015625;0,019000053;0,016000032;;0,099024057
BIOMD0000000638.xml;Bush2016 - Extended Carrousel model of GPCR-RGS;21;80;19;9;10;42;16;4;9;1;0;0;0;0,070651293;[0, 55, 25, 0, 0, 0, 0, 0, 0];0;0,026000023;0,022000074;;0,226093054
BIOMD0000000639.xml;Thiaville2016 - Wild type folate pathway model with proposed PanB reaction;17;11;1;1;0;8192;1536;0;0;0;0;0;0;0;[2, 3, 5, 1, 0, 0, 0, 0, 0];0;0,010999918;0,224000216;;1,900930882
BIOMD0000000640.xml;DallePezze2016 - Activation of AMPK and mTOR by amino acids;45;48;2048;2048;0;50000;50000;0;0;0;0;0;0;0,057026625;[0, 48, 0, 0, 0, 0, 0, 0, 0];0;0,049999952;19,75700021;;59,38725519
BIOMD0000000641.xml;Jaiswal2017 - Cell cycle arrest;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000642.xml;Mufudza2012 - Estrogen effect on the dynamics of breast cancer;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000643.xml;Musante2017 - Switching behaviour of PP2A inhibition by ARPP-16 - mutual inhibitions;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000644.xml;Musante2017 - Switching behaviour of PP2A inhibition by ARPP-16 - mutual inhibitions and PKA inhibits MAST3;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000645.xml;Musante2017 - Switching behaviour of PP2A inhibition by ARPP-16 - mutual inhibitions and PKA inhibits MAST3 and dominant negative effect;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000646.xml;Barr2016 - All-or-nothing G1/S transition;18;28;12;2;10;1536;256;4;10;0;0;0;0;0,071658134;[5, 19, 4, 0, 0, 0, 0, 0, 0];0;0,01699996;0,034999847;;0,747071505
BIOMD0000000647.xml;Kwang2003 - The influence of RKIP on the ERK signaling pathway;11;11;3;3;0;161;64;0;0;0;0;0;0;0;[0, 7, 4, 0, 0, 0, 0, 0, 0];0;0,020999908;0,023000002;;0,089988947
BIOMD0000000648.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (normal);54;120;50000;89;49911;1;1;40;1096;215;0;0;0;timeout;[0, 50, 64, 4, 2, 0, 0, 0, 0];0,046875;36,18700004;41,95300007;;375,3718653
BIOMD0000000650.xml;Owen1998 - Tumour  treatment model;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000651.xml;Nguyen2016 - Feedback regulation in cell signalling: Lessons for cancer therapeutics;29;31;2304;2304;0;12800;8192;0;0;0;0;0;0;0,035338402;[0, 29, 2, 0, 0, 0, 0, 0, 0];0;0,055999994;0,518000126;;7,07450223
BIOMD0000000652.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (PI3K mutated);54;120;50000;89;49911;1;1;40;1313;274;0;0;0;timeout;[0, 50, 64, 4, 2, 0, 0, 0, 0];0;36,22799993;41,773;;372,7275317
BIOMD0000000653.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (bRaf mutated);54;116;50000;147;49853;1;1;48;453;60;0;0;0;timeout;[0, 50, 60, 4, 2, 0, 0, 0, 0];0,015625;38,32599998;40,79400015;;370,5206137
BIOMD0000000654.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (Ras mutated);54;118;50000;71;49929;1;1;54;1106;224;0;0;0;timeout;[0, 50, 62, 4, 2, 0, 0, 0, 0];0,015625;36,86800003;40,75999999;;371,0025361
BIOMD0000000655.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (PTEN mutation);54;118;50000;79;49921;1;1;40;546;101;0;0;0;timeout;[0, 50, 62, 4, 2, 0, 0, 0, 0];0;35,60000014;40,37000012;;369,6074586
BIOMD0000000656.xml;Padala2017- ERK, PI3K/Akt and Wnt signalling network (EGFR overexpression);54;116;50000;89;49911;1;1;102;3084;452;0;0;0;timeout;[0, 46, 64, 4, 2, 0, 0, 0, 0];0;37,15299988;43,10399985;;372,337563
BIOMD0000000657.xml;Araujo2016 - Positive feedback in Cdk1 signalling keeps mitotic duration short and constant;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,008999825;0,013000011;;0,037167311
BIOMD0000000658.xml;Lee2003 - Roles of APC and Axin in Wnt Pathway (without regulatory loop);16;21;28;12;16;156;32;4;16;0;0;0;0;0,097030878;[2, 14, 5, 0, 0, 0, 0, 0, 0];0;0,019999981;0,019000053;;0,213489294
BIOMD0000000659.xml;Cursons2015 - Regulation of ERK-MAPK signaling in human epidermis;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000660.xml;Barr2017 - Dynamics of p21 in hTert-RPE1 cells;20;40;4;1;3;256;64;2;3;0;0;0;0;0,018693209;[5, 30, 5, 0, 0, 0, 0, 0, 0];0;0,029999971;0,019999981;;0,239222765
BIOMD0000000661.xml;Webb2002 - Fas/FasL mediated tumor T-cell interaction;7;17;1;1;0;1;1;0;0;0;0;0;0;0;[5, 12, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,01699996;;0,041815519
BIOMD0000000662.xml;Moore2004 - Chronic Myeloid Leukemic cells and T-lymphocyte interaction;5;10;1;1;0;2;2;0;0;0;0;0;0;0;[0, 10, 0, 0, 0, 0, 0, 0, 0];0;0,006000042;0,031000137;;0,05279088
BIOMD0000000663.xml;Wodarz2007 - HIV/CD4 T-cell interaction;3;9;1;1;0;1;1;0;0;0;0;0;0;0;[3, 6, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,014999866;;0,035366535
BIOMD0000000664.xml;Muller2008 - Simplified MAPK activation Dynamics (Model B);8;15;1;1;0;4;4;0;0;0;0;0;0;0;[8, 7, 0, 0, 0, 0, 0, 0, 0];0;0,010000229;0,019999981;;0,047894478
BIOMD0000000665.xml;Fallon2000 - Interleukin-2 dynamics;8;13;1;1;0;2;2;0;0;0;0;0;0;0;[2, 11, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,013000011;;0,038335562
BIOMD0000000666.xml;Pappalardo2016 - PI3K/AKT and MAPK Signaling Pathways in Melanoma Cancer;48;49;8192;8192;0;50000;50000;0;0;0;0;0;0;0,215660572;[0, 48, 1, 0, 0, 0, 0, 0, 0];0;0,250999928;23,89400005;;67,78972363
BIOMD0000000667.xml;Hornberg2005 - MAPKsignalling;103;243;1792;344;1448;50000;31;99;1448;0;0;0;0;30,81098628;[1, 157, 85, 0, 0, 0, 0, 0, 0];0,234375;0,15199995;18,40899992;;187,0563781
BIOMD0000000668.xml;Zhu2015 - Combined gemcitabine and birinapant in pancreatic cancer cells - basic PD model;14;10;1;1;0;16;16;0;0;0;0;0;0;0;[0, 10, 0, 0, 0, 0, 0, 0, 0];0;0,006000042;0,021000147;;0,046884298
BIOMD0000000669.xml;Zhu2015 - Combined gemcitabine and birinapant in pancreatic cancer cells - mechanistic PD model;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000670.xml;Owen1998 - tumour growth model;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000671.xml;Murphy2016 - Differences in predictions of ODE models of tumor growth;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000672.xml;Brown1997 - Plasma Melatonin Levels;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000673.xml;Lockwood2006 - Alzheimer's Disease PBPK model;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000674.xml;Reyes-Palomares2012 - a combined model hepatic polyamine and sulfur aminoacid metabolism - version1;53;132;64;16;48;1344;564;5;40;8;0;0;0;2,234417439;[10, 82, 38, 2, 0, 0, 0, 0, 0];0;0,036000013;0,105000019;;5,816301823
BIOMD0000000675.xml;Chen2000_CellCycle;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000676.xml;Chen2006 - Nitric Oxide Release from Endothelial Cells;15;21;2;2;0;34;18;0;0;0;0;0;0;0;[1, 16, 4, 0, 0, 0, 0, 0, 0];0;0,017000198;0,029000044;;0,077257872
BIOMD0000000677.xml;Holmes2006 - Hill's model of muscle contraction;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000678.xml;Tomida2003 - Calcium Oscillatory-induced translocation of nuclear factor of activated T cells;4;4;2;2;0;4;4;0;0;0;0;0;0;0;[0, 4, 0, 0, 0, 0, 0, 0, 0];0;0,023000002;0,019000053;;0,052996159
BIOMD0000000679.xml;Waugh2006 - Diabetic Wound Healing - Macrophage Dynamics;4;8;1;1;0;2;2;0;0;0;0;0;0;0;[5, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,019999981;;0,050866842
BIOMD0000000680.xml;Waugh2006 - Diabetic Wound Healing - TGF-B Dynamics;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000681.xml;Waugh2006 - Diabetic Wound Healing - Treated and Untreated Macrophage Dynamics;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000682.xml;Wierschem2004 - Electrical bursting activity in Pancreatic Islets;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000683.xml;Wodarz1999 CTL memory response HIV;4;9;1;1;0;1;1;0;0;0;0;0;0;0;[2, 7, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,017000198;;0,046224833
BIOMD0000000684.xml;Wodarz2003 Immunological Memory;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000685.xml;Wodarz2003 - Cytotoxic T lymphocyte cross-priming;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000686.xml;Wodarz2007 - Basic Model of Cytomegalovirus Infection;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000687.xml;Wodarz2007 - Cytomegalovirus infection model with cytotoxic T lymphocyte response;15;25;1;1;0;1;1;0;0;0;0;0;0;0;[4, 21, 0, 0, 0, 0, 0, 0, 0];0;0,019000053;0,017999887;;0,054742575
BIOMD0000000688.xml;Wodarz2007 - Cytomegalovirus infection model with cytotoxic T lymphocyte and natural killer cell response;16;30;1;1;0;1;1;0;0;0;0;0;0;0;[6, 24, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,016000032;;0,052595377
BIOMD0000000689.xml;Thiaville2016 - Folate pathway model (PanB overexpression);17;11;1;1;0;8192;1536;0;0;0;0;0;0;0;[2, 3, 5, 1, 0, 0, 0, 0, 0];0;0,010999918;0,244999886;;1,91478157
